Article_id;Authors;Title;Year;Journal;Volume;Issue;1.1.1.1;1.1.1.2.1;1.1.1.2.2;1.1.1.2.3;1.1.1.3;1.1.1.4.1;1.1.1.4.2;1.1.1.4.3;1.1.1.5.1;1.1.1.5.2;1.1.1.6.1;1.1.1.6.2;1.1.1.7;1.1.1.8;1.1.2.1.1;1.1.2.1.2;1.1.2.1.3;1.1.2.1.4;1.1.2.1.5;1.1.2.1.6;1.1.2.1.7;1.1.2.2;1.1.2.3;1.1.2.4;1.1.2.5;1.1.2.6;1.1.2.7;1.1.2.8;1.1.2.9.1;1.1.2.9.2;1.1.2.10;1.1.2.11;1.1.2.12;1.1.2.13;1.1.2.14;1.1.3.1;1.1.3.2;1.1.3.3;1.1.3.4;1.2.1.1.1;1.2.1.1.2;1.2.1.1.3;1.2.1.1.4;1.2.1.2;1.2.1.3.1;1.2.1.3.2;1.2.1.4;1.2.1.5;1.2.2.1.1;1.2.2.1.2;1.2.2.1.3;1.2.2.1.4;1.2.2.2;1.2.2.3;1.2.3.1;1.2.3.2;1.2.3.3;1.2.3.4;2.1.1.1;2.1.1.2;2.1.1.3;2.1.1.4;2.1.1.5;2.1.1.6;2.1.1.7;2.1.1.8;2.1.2.1;2.1.2.2;2.1.2.3;2.1.2.4;2.1.2.5;2.1.2.6;2.1.2.7;2.1.2.8;2.2.1.1;2.2.1.2;2.2.1.3;2.2.1.4;2.2.1.5;2.2.1.6;2.2.1.7;2.2.2.1;2.2.2.2;2.2.2.3;2.2.2.4;2.2.2.5;2.2.2.6;2.2.2.7;2.2.3.1;2.2.3.2;2.2.3.3;2.2.3.4;2.2.3.5;2.2.3.6;2.2.3.7;2.2.3.8;2.2.4.1;2.2.4.2;2.2.4.3;2.2.4.4;2.2.5.1;2.2.5.2;2.2.5.3;2.2.5.4;2.2.5.5;2.2.5.6;2.2.6.1;2.2.6.2;2.2.6.3;2.2.6.4;2.2.6.5;2.2.6.6;2.3.1.1;2.3.1.2;2.3.1.3;2.3.1.4;2.3.1.5;2.3.1.6;2.3.1.7;2.3.2.1;2.3.2.2;2.3.2.3;2.3.2.4;2.3.2.5;2.3.2.6;2.3.3.1;2.3.3.2;2.3.3.3;2.3.3.4;2.4.1.1;2.4.1.2;2.4.1.3;2.4.1.4;2.4.1.5;2.4.1.6;2.4.2.1;2.4.2.2;2.4.2.3;2.4.2.4;2.4.2.5;3.1.1.1;3.1.1.2;3.1.1.3;3.1.1.4;3.1.1.5;3.1.2.1;3.1.2.2;3.1.2.3;3.1.2.4;3.1.2.5;3.1.2.6;3.1.2.7;3.1.3.1;3.1.3.2;3.1.3.3;3.1.3.4;3.1.3.5;3.2.1.1;3.2.1.2;3.2.1.3;3.2.1.4;3.2.1.5;3.2.1.6;3.2.1.7;3.2.1.8;3.2.2.1;3.2.2.2;3.2.2.3;3.2.2.4;3.2.2.5;3.2.3.1;3.2.3.2;3.2.3.3;3.2.3.4;3.2.4.1;3.2.4.2;3.2.4.3;3.2.4.4;3.2.4.5;3.3.1.1;3.3.1.2;3.3.1.3;3.3.1.4;3.3.2.1;3.3.2.2;3.3.2.3;3.3.2.4;3.3.2.5;3.3.3.1;3.3.3.2;3.3.3.3;3.3.4.1;3.3.4.2;3.3.4.3;3.3.4.4;3.3.4.5;3.3.4.6;3.3.4.7;3.4.1.1;3.4.1.2;3.4.1.3;3.4.1.4;3.4.1.5;3.4.2.1;3.4.2.2;3.4.2.3;3.5.1.1;3.5.1.2;3.5.1.3;3.5.1.4;3.5.1.5;3.5.2.1;3.5.2.2;3.5.2.3;3.5.2.4;3.5.3.1;3.5.3.2;3.5.3.3;3.5.3.4;3.5.3.5
532;Розов К.В.;О необходимости изменения содержания профессиональной подготовки будущего учителя информатики в области искусственного интеллекта;2020;Информатика и образование;0;4;0;0;0;0;0;8;0;2;0;0;0;0;0;0;0;8;10;5;2;0;5;5;0;0;0;0;0;0;10;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;8;2;0;0;0;0;8;10;0;0;0;0;0;5;5;8;0;0;0;0;5;9;0;0;0;5;9;8;0;0;5;0;10;5;8;0;0;7;0;0;0;0;0;0;0;5;0;5;5;5;5;5;0;0;0;0;5;7;0;0;0;0;10;5;0;0;0;0;7;5;5;5;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;7;0;8;7;0;0;0;0;5;9;0;0;0;8;5;5;0;5;5;5;0;0;9;0;0;8;9;0;0;7;9;5;5;0;5;5;5;5;5;9;8;0;0;5;5;5;5;5;7;7;8;5;0;0;0;0;0;0;0;0;9;8;0;5;0;0;5;5;5;0;0;0;5;0;5;5;5;5;0;5;5;5;0;0;8;0;8;8;5
531;"Захарова И.Г.; Боганюк Ю.В.; Воробьева М.С.; Павлова Е.А.";Диагностика профессиональной компетентности студентов ИТ-направлений на основе данных цифрового следа;2020;Информатика и образование;0;4;0;0;0;0;0;8;8;5;5;0;0;0;0;0;0;9;0;0;0;0;9;0;0;0;0;0;0;9;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;8;5;5;0;0;0;8;0;0;0;0;0;0;7;7;0;0;0;0;0;0;7;0;0;7;0;0;8;9;0;0;0;9;0;0;0;9;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;8;10;0;10;0;9;8;0;9;0;0;7;7;0;0;0;0;0;0;0;0;0;0;7;8;0;8;0;0;0;8;0;9;8;8;0;0;0;7;8;0;0;0;9;0;0;0;0;0;0;7;0;9;0;0;0;9;8;9;8;8;8;8;0;6;6;0;7;0;10;7;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;9;8;0;0;0;0;0;7;8;0;8;0;8;0;0;0;9;0;0;0;9;8;0;0;8;0;8;8;0
529;Тихонова Ю.А.;Цифровое образование: использование электронных ресурсов в психологическом сопровождении образовательного процесса;2020;Информатика и образование;0;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;9;0;0;0;0;6;0;0;0;0;10;0;0;0;0;0;0;0;0;8;0;0;7;5;5;0;0;0;8;7;7;7;0;0;0;7;7;0;0;7;7;8;8;0;9;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;8;0;0;0;10;0;7;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;7;0;9;0;0;0;0;0;8;0;9;0;0;0;0;0;8;0;0;0;7;0;7;8;7;0;0;0;0;8;8;0;0;0;0;0;0;0;8;0;7;0;7;7;7;7;0;0;7;0;0;8;8;7;8;0;9;0;8;8;0;0;0;0;0;7;7;7;0;8;0;8;0;0;8;8;8;0;0;0;9;0;0;0;7;0;0;7;0;8;0;0;9;8;8;9;0
528;"Аджемов А.С.; Шестаков В.В.; Манонина И.В.";Технические и методологические проблемы формирования образовательного пространства цифрового университета;2020;Информатика и образование;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;7;6;0;0;0;7;0;0;6;0;0;0;7;8;9;0;0;0;0;7;0;0;0;0;9;0;0;7;0;0;0;0;8;0;9;0;6;7;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;6;6;0;0;0;0;8;0;0;0;0;0;7;0;8;0;7;0;0;0;0;0;0;0;0;7;6;0;0;0;0;6;0;0;8;0;0;0;0;0;0;0;7;0;7;0;6;6;6;0;0;7;0;0;0;8;7;0;0;0;7;0;7;0;0;0;7;0;0;0;0;7;0;8;0;7;0;0;0;7;7;0;0;0;7;0;7;0;8;0;0;0;0;7;0;0;8;0;8;8;0
527;Виноградова М.В.;Проблемы и перспективы развития образовательных комплексов фирмы «1С» по истории;2020;Информатика и образование;0;3;0;0;0;8;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;7;0;0;0;10;8;0;0;8;0;0;0;0;0;0;0;7;10;0;0;0;8;8;0;0;0;0;0;10;0;0;0;0;0;0;0;0;7;5;0;0;7;0;0;7;0;0;0;0;7;8;8;0;9;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;9;0;8;0;5;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;0;7;0;0;7;7;0;0;7;0;7;7;0;0;0;0;0;9;9;0;0;0;0;0;7;0;0;0;10;0;7;7;0;0;0;7;0;7;8;0;0;0;0;0;0;0;0;0;7;0;7;7;7;7;0;0;7;0;0;8;8;7;0;0;7;0;0;7;0;0;0;0;0;0;7;7;0;7;7;0;0;0;7;7;0;0;0;0;7;0;7;7;7;0;0;7;0;0;0;7;8;0;8;9;0
526;Редакционная с.;От редакции;2020;Информатика и образование;0;3;0;0;0;0;0;0;0;0;0;0;8;0;7;0;0;9;0;0;0;0;8;0;0;0;0;0;0;0;7;0;0;0;0;7;0;0;8;0;0;0;0;0;7;7;0;0;0;8;7;7;8;9;0;0;0;0;0;8;7;0;0;0;0;0;7;7;0;0;7;0;8;8;0;9;0;0;0;0;0;0;0;8;9;9;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;8;7;7;7;0;0;0;0;0;0;7;0;0;8;0;0;0;0;0;7;0;8;7;0;0;0;0;7;9;0;0;0;8;0;0;0;8;0;7;0;8;9;7;0;0;9;0;0;0;0;0;7;0;7;8;0;0;0;9;8;0;0;8;8;0;0;0;8;9;8;0;0;0;0;0;0;0;0;0;9;8;0;0;8;0;7;7;0;0;0;0;0;0;7;7;7;0;0;0;0;0;0;0;8;0;8;9;8
525;Корчажкина О.М.;Знакомство с фрактальными кривыми в интерактивной творческой среде «1С:Математический конструктор»;2020;Информатика и образование;0;3;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;10;0;0;0;0;0;0;0;0;0;0;0;0;7;0;5;0;0;0;0;8;8;0;0;0;0;0;8;0;5;8;0;0;0;0;0;7;7;7;5;7;0;0;0;0;0;0;0;0;8;8;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;9;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;7;7;0;0;0;0;7;0;0;0;0;0;7;0;0;0;0;0;0;0;8;8;0;0;0;7;0;8;10;0;0;0;0;0;8;8;0;0;8;0;8;0;0;0;7;0;0;0;0;0;7;0;5;5;0;0;0;0;8;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;0;0;0;7;0;0;7;7;7;0;0;7;7;0;0;7;0;7;0;0
524;"Пантелеймонова А.В.; Белова М.А.";Профессиональная направленность обучения школьников платформе «1С:Предприятие» в классах информационно-технологического профиля;2020;Информатика и образование;0;3;0;0;0;9;0;0;0;0;0;0;0;0;0;0;8;8;0;10;0;0;9;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;7;0;0;0;0;0;10;0;0;0;0;0;8;0;0;8;0;0;0;0;0;7;6;0;7;0;0;0;6;7;0;0;0;0;9;9;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;7;0;6;0;0;6;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;0;0;7;6;0;0;0;0;0;6;5;0;0;0;0;7;0;0;0;0;0;0;0;9;0;0;0;0;0;7;9;0;0;0;0;0;0;0;8;0;7;0;0;8;0;0;0;9;9;0;0;7;0;0;0;0;6;0;0;0;8;0;0;0;0;0;0;0;0;8;7;7;0;0;0;0;0;0;0;0;0;8;7;0;0;0;0;7;8;8;0;0;0;8;0;7;0;0;0;0;0;8;0;0;0;9;0;8;9;8
523;Татьянина Е.П.;Автоматизация бизнес-процессов образовательной организации: финансовый модуль;2020;Информатика и образование;0;3;0;0;0;0;0;5;0;5;5;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;5;5;5;5;0;0;8;0;8;0;0;0;0;8;7;7;7;0;0;0;7;7;0;8;8;0;0;0;9;9;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;0;0;0;0;0;8;0;9;8;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;7;8;8;0;0;0;8;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;8;0;8;0;0;0;8;9;0;0;0;0;0;8;0;8;0;0;0;9;8;0;0;9;9;9;8;8
522;Буторин Д.Н.;От учета до отчета: цифровизация колледжа и смежные вопросы;2020;Информатика и образование;0;3;0;0;0;0;10;0;0;0;0;0;8;8;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;7;0;0;0;0;0;0;10;0;0;0;8;0;9;0;0;7;7;0;0;0;8;6;0;0;0;0;0;0;6;0;0;7;7;7;0;8;9;0;0;0;0;0;0;0;9;0;10;0;0;0;0;0;0;7;7;0;0;0;0;0;0;0;0;8;6;7;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;6;0;0;0;6;7;8;0;7;0;0;0;8;0;9;7;8;0;0;0;7;0;0;0;0;8;0;0;6;0;0;6;0;8;8;0;0;0;0;0;0;0;7;0;7;0;6;6;6;6;0;8;7;0;0;7;8;7;7;0;7;7;7;7;0;6;6;0;0;0;6;6;8;9;0;8;0;0;7;8;8;0;7;0;7;0;7;0;8;0;0;7;8;8;0;0;9;9;9;8;7
521;"Минеев А.И.; Прокопьева М.В.";Опыт внедрения системы «1С:Автоматизированное составление расписания. Школа» с учетом региональных особенностей;2020;Информатика и образование;0;3;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;8;8;0;0;0;0;0;9;0;0;7;8;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;9;10;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;6;0;6;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;6;0;8;0;0;0;0;0;0;0;9;7;0;0;0;0;7;0;0;0;0;7;0;0;0;0;0;6;0;0;7;0;0;0;0;0;0;0;7;0;0;0;0;0;7;7;0;0;0;0;0;0;8;0;0;0;7;0;7;0;0;0;0;0;0;0;0;7;0;8;0;0;0;0;0;8;8;0;0;0;8;0;0;0;8;0;0;0;8;0;0;0;9;9;8;8;0
518;Тигина М.C.;Особенности разработки электронных библиотечно-информационных систем высших учебных заведений;2020;Информатика и образование;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;7;0;0;0;0;0;0;0;7;7;0;0;0;0;9;0;6;0;0;0;0;6;0;0;0;0;0;0;0;0;0;8;0;0;0;0;7;10;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;8;7;0;0;0;0;6;0;0;0;0;8;0;0;0;0;0;0;0;0;7;7;0;0;0;0;0;0;0;0;6;0;0;0;0;0;6;7;0;0;0;8;8;0;0;0;0;0;6;0;0;0;6;0;0;0;0;0;0;7;0;7;0;0;7;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;7;8;0
517;"Царапкина Ю.М.; Лемешко Т.Б.; Миронов А.Г.";Подготовка педагогических кадров к профессиональной деятельности в условиях цифрового обучения;2020;Информатика и образование;0;2;0;0;0;0;0;7;7;7;0;0;0;0;0;0;7;0;0;0;0;0;7;0;0;0;0;0;0;0;9;7;0;0;0;0;7;0;9;0;0;0;0;0;0;0;7;7;7;8;0;0;10;8;0;0;0;0;0;8;10;0;7;0;7;7;8;7;8;8;7;7;7;7;0;0;0;0;7;0;0;0;0;9;0;0;0;0;7;0;0;8;0;8;7;7;7;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;8;7;7;7;0;0;0;7;7;7;0;0;0;8;7;7;0;0;0;8;0;9;8;0;0;0;0;7;0;0;0;0;8;0;0;0;0;0;7;0;9;9;8;0;0;0;0;0;0;8;0;7;0;7;7;0;7;7;9;8;0;0;8;8;7;0;0;0;8;7;7;0;0;0;0;0;0;7;7;9;9;0;8;8;0;8;7;7;0;0;0;8;0;7;8;8;7;0;7;8;7;0;0;8;0;8;9;8
516;Казаченок В.В.;Применение нейронных сетей в обучении;2020;Информатика и образование;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;6;6;6;0;0;0;0;8;0;0;0;0;0;8;7;0;8;0;7;7;0;0;8;8;8;7;7;0;0;0;0;0;10;7;7;0;0;6;0;0;0;0;0;0;0;0;0;6;0;6;0;0;0;0;0;0;7;7;7;7;0;0;7;0;0;0;0;0;7;7;0;7;0;0;0;0;0;6;0;0;0;7;6;6;0;0;0;7;0;8;8;7;0;0;7;0;7;0;0;0;7;7;7;7;7;7;7;0;8;8;7;7;0;7;0;0;7;7;0;7;0;7;7;0;7;7;7;7;0;0;7;7;7;7;7;7;7;7;7;0;7;7;7;0;7;7;7;7;7;7;7;0;0;7;6;6;0;0;0;6;0;6;8;8;7;0;7;0;0;0;0;8;0;8;8;0
515;"Назаров Д.М.; Назаров А.Д.";Power Query: формирование профессиональных компетенций бизнес-аналитика;2020;Информатика и образование;0;2;0;0;0;0;0;9;0;0;0;0;0;0;0;0;8;0;0;9;0;0;8;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;9;0;0;0;0;0;8;7;0;0;0;0;0;0;9;0;0;8;0;0;7;8;0;0;0;0;8;8;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;7;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;8;0;8;0;0;0;0;7;0;0;0;0;0;7;0;0;0;0;0;0;0;8;7;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;8;0;0;8;0;0;0;0;0;0;8;0;0;7;0;0;7;0;8;0;9;8;0;0;7;7;0;0;0;0;8;7;0;0;0;0;0;0;0;0;0;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;8;7;0;0;0;0;0;0;0;8;0;8;9;0
514;Чусавитина Г.Н.;Формирование компетенций в области управления проектами у будущих учителей информатики;2020;Информатика и образование;0;2;0;0;0;0;0;0;0;10;0;0;0;0;0;0;8;0;0;0;0;0;7;0;0;0;0;0;0;0;10;0;0;0;0;0;7;0;8;8;7;0;0;0;7;0;0;10;0;0;0;0;0;10;0;0;0;0;0;8;8;8;0;8;7;7;10;8;0;8;8;0;9;9;0;9;0;0;0;0;0;0;0;9;0;0;7;0;0;0;0;8;0;7;0;9;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;8;8;8;0;0;0;0;7;7;0;0;0;7;0;7;0;0;0;0;0;9;8;0;0;0;0;0;0;0;0;0;9;7;7;7;0;0;8;0;8;9;7;0;0;0;0;0;0;7;0;7;0;7;7;7;7;7;9;8;0;0;8;8;7;0;0;7;7;0;7;0;0;0;0;0;0;7;7;9;8;7;0;0;0;7;0;0;0;0;0;0;0;0;0;8;0;0;8;0;0;0;0;8;0;8;9;0
513;"Лукьянова Н.В.; Лиготина Ж.В.";Опыт разработки приложений для автоматизации деятельности образовательной организации;2020;Информатика и образование;0;2;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;8;0;0;0;7;7;0;0;0;0;0;0;0;8;0;0;0;0;0;0;5;5;0;0;0;0;0;0;10;0;0;0;0;0;9;0;9;8;8;0;0;0;0;8;0;0;0;0;0;8;8;0;0;0;0;0;0;10;9;0;0;0;0;0;0;0;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;7;0;0;0;0;9;7;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;9;7;0;0;0;0;0;0;0;0;0;0;9;9;0;0;0;8;0;0;7;0;0;0;8;7;7;0;0;0;0;0;9;9;0;0;0;9;9;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;7;0
512;"Рузаков А.А.; Носова Л.С.; Леонова Е.А.";Учебная практика как компонент системы формирования цифровой культуры будущих педагогов;2020;Информатика и образование;0;2;0;0;0;0;0;8;0;0;0;0;0;0;0;0;9;0;0;0;0;0;7;0;0;0;0;0;0;0;10;0;0;0;0;0;5;0;7;0;0;0;0;0;0;0;9;0;0;0;0;0;8;9;0;0;0;0;0;7;8;7;0;0;0;0;6;0;0;9;8;0;0;9;0;0;0;0;5;0;5;0;0;8;0;0;7;0;0;0;0;6;7;7;0;0;0;7;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;7;0;0;0;0;0;0;0;0;0;8;7;0;0;0;0;7;0;10;9;8;0;6;0;0;0;0;7;0;7;0;7;6;6;7;6;8;8;0;0;7;7;6;0;0;7;7;8;0;0;7;7;6;0;0;6;7;8;9;0;9;7;0;9;0;0;0;0;0;0;0;0;8;9;0;0;7;0;0;0;0;7;0;7;8;0
507;"Пэй П.; Петренко Ю.Н.";Алгоритм автоматического управления навигацией мобильного робота на основе нечеткой нейронной сети в промышленном интернете вещей;2020;Информатика и образование;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;8;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;6;0;0;0;0;7;0;0;8;0;0;0;0;9;0;0;0;10;7;7;7;7;6;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;9;8;0;0;0;8;0;0;0;0;0;0;0;0;0;9;8;8;0;0;0;0;0;7;0;0;0;0;9;8;0;0;0;0;0;7;0;8;0;0;0;0;0;0;0;0;0;0;7;0;0;7;7;0;0;0;0;0;0;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;9;8;0;0;8;0;8;0;0
506;"Алябышева Ю.А.; Антонов А.Ю.; Веряев А.А.";Цифровизация тезаурусного подхода в образовании;2020;Информатика и образование;1;1;0;0;0;0;0;5;5;5;0;0;0;0;5;0;7;7;7;7;7;7;7;0;0;0;0;0;0;0;8;8;0;0;0;0;0;0;7;0;0;0;0;0;7;7;7;7;0;0;7;7;7;8;0;0;0;0;0;7;7;7;7;7;7;7;7;7;8;8;8;8;8;8;9;9;0;0;8;7;7;0;0;7;0;0;0;0;7;0;7;7;7;7;7;7;7;7;0;0;0;0;9;9;8;7;9;7;7;7;7;7;7;7;8;7;7;7;7;7;7;7;7;7;7;7;7;9;7;7;7;8;8;8;8;9;9;9;7;7;7;8;8;7;7;7;7;7;7;7;7;7;7;7;7;8;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;8;8;7;8;7;7;7;7;9;9;8;8;8;9;9;8;8;8;7;8;9;8
505;"Погребников А.К.; Шестаков В.Н.; Якунин Ю.Ю.";Влияние использования элементов персональной образовательной среды на успеваемость студентов и их мотивацию к обучению;2020;Информатика и образование;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;7;0;0;0;0;0;0;0;8;8;0;0;0;0;8;0;0;0;0;0;0;7;7;0;7;0;0;0;0;0;6;6;6;6;6;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;7;0;0;0;0;7;0;0;0;0;0;0;0;0;8;7;0;0;0;0;0;0;0;0;0;0;7;7;7;7;0;0;0;7;7;7;7;7;0;8;7;7;7;0;0;8;0;8;8;9;0;0;0;8;0;0;0;0;8;7;7;7;7;7;7;0;0;8;7;0;0;0;0;0;0;7;0;0;0;7;7;7;7;7;8;8;7;0;7;7;7;7;7;10;8;7;7;7;7;7;7;0;7;7;7;8;7;7;7;7;0;7;10;9;0;9;9;8;0;8;7;7;7;7;7;9;9;8;8;9;0;9;8;8
504;Бровка Н.В.;Дидактические особенности организации компьютерных средств обучения студентов математических специальностей;2020;Информатика и образование;1;1;0;0;0;0;0;0;0;5;0;0;2;0;0;0;8;8;0;0;0;0;7;10;0;0;0;0;0;7;8;0;0;0;0;0;7;0;5;0;0;0;0;0;0;0;0;10;0;5;0;0;9;8;0;0;0;0;0;7;8;8;8;0;0;0;7;7;8;8;0;8;9;7;7;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;8;7;0;7;7;7;0;0;0;0;0;0;7;0;0;0;0;0;7;0;0;0;0;0;8;8;7;7;0;0;7;7;7;7;0;0;0;7;7;7;0;7;0;8;8;9;8;8;0;0;0;8;9;10;0;0;8;8;8;8;8;8;8;8;0;8;7;0;0;8;0;0;0;0;8;7;0;7;7;7;7;0;8;8;0;0;7;7;7;0;0;8;8;7;7;0;0;0;0;0;7;7;7;8;7;7;0;0;0;7;8;8;7;0;0;8;0;7;8;9;8;0;8;8;8;0;0;8;0;8;9;7
503;"Амелина Ю.В.; Амелин Р.В.";Перспективы использования современных технологий для повышения вовлеченности обучающихся;2020;Информатика и образование;1;1;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;7;7;0;0;0;0;6;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;9;0;0;0;0;0;0;8;8;7;0;7;0;0;8;7;0;0;0;7;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;10;9;0;0;0;6;6;0;0;6;0;7;0;0;7;0;0;0;0;9;0;0;0;0;0;8;0;0;0;0;8;7;7;0;0;0;7;0;0;8;0;0;0;7;7;7;0;0;0;7;0;8;10;0;8;8;8;8;0;0;0;0;0;0;0;10;0;0;9;0;0;0;0;0;0;0;7;7;7;7;0;0;0;0;8;8;0;0;0;8;0;8;7;7;0;0;0;8;8;0;0;9;0;8;9;0
